COUNTY,SOVI_SCORE,RESL_SCORE,HWAV_EVNTS
Los Angeles,98.68998718,15.43999958,74
Los Angeles,66.80000305,15.43999958,74
Los Angeles,67.23999786,15.43999958,74
Los Angeles,62.72999954,15.43999958,74
Los Angeles,58.52000046,15.43999958,74
Los Angeles,83.48000336,15.43999958,74
Los Angeles,66.36000061,15.43999958,74
Los Angeles,82.84999847,15.43999958,74
Los Angeles,62.81000137,15.43999958,74
Los Angeles,75.44999695,15.43999958,74
Los Angeles,84.44000244,15.43999958,74
Los Angeles,72.20999908,15.43999958,74
Los Angeles,82.04000092,15.43999958,74
Los Angeles,84.65000153,15.43999958,74
Los Angeles,82.47000122,15.43999958,74
Los Angeles,66.30999756,15.43999958,74
Los Angeles,62.18999863,15.43999958,74
Los Angeles,66.04000092,15.43999958,74
Los Angeles,30.20999908,15.43999958,74
Los Angeles,70.30000305,15.43999958,74
Los Angeles,42.06999969,15.43999958,74
Los Angeles,89.09999847,15.43999958,74
Los Angeles,74.61000061,15.43999958,74
Los Angeles,89.25,15.43999958,74
Los Angeles,58.74000168,15.43999958,74
Los Angeles,57.68000031,15.43999958,74
Los Angeles,47.56000137,15.43999958,74
Los Angeles,53.77999878,15.43999958,74
Los Angeles,47.09000015,15.43999958,74
Los Angeles,65.83000183,15.43999958,74
Los Angeles,36.70000076,15.43999958,74
Los Angeles,59.95999908,15.43999958,74
Los Angeles,68.48999786,15.43999958,74
Los Angeles,80.66999817,15.43999958,74
Los Angeles,48.43000031,15.43999958,74
Los Angeles,50.93000031,15.43999958,74
Los Angeles,62.31999969,15.43999958,74
Los Angeles,70.79000092,15.43999958,74
Los Angeles,84.01999664,15.43999958,74
Los Angeles,54.5,15.43999958,74
Los Angeles,85.51999664,15.43999958,74
Los Angeles,75.33000183,15.43999958,74
Los Angeles,84.58000183,15.43999958,74
Los Angeles,82.41999817,15.43999958,74
Los Angeles,77.12000275,15.43999958,74
Los Angeles,52.63999939,15.43999958,74
Los Angeles,50.81999969,15.43999958,74
Los Angeles,70.06999969,15.43999958,74
Los Angeles,61.59999847,15.43999958,74
Los Angeles,12.18999958,15.43999958,74
Los Angeles,72.45999908,15.43999958,74
Los Angeles,52.63999939,15.43999958,74
Los Angeles,54.13999939,15.43999958,74
Los Angeles,41.36999893,15.43999958,74
Los Angeles,28.79000092,15.43999958,74
Los Angeles,72.80000305,15.43999958,74
Los Angeles,23.75,15.43999958,74
Los Angeles,78.66999817,15.43999958,74
Los Angeles,40.93999863,15.43999958,74
Los Angeles,48.90999985,15.43999958,74
Los Angeles,18.89999962,15.43999958,66.73259261
Los Angeles,85.25,15.43999958,74
Los Angeles,32.29000092,15.43999958,74
Los Angeles,41.04000092,15.43999958,74
Los Angeles,88.18000031,15.43999958,74
Los Angeles,86.15000153,15.43999958,74
Los Angeles,94.91000366,15.43999958,74
Los Angeles,81.09999847,15.43999958,74
Los Angeles,89.58999634,15.43999958,74
Los Angeles,70.33000183,15.43999958,74
Los Angeles,22.27000046,15.43999958,91.03492654
Los Angeles,76.63999939,15.43999958,74
Los Angeles,54.88000107,15.43999958,74
Los Angeles,96.37999725,15.43999958,74
Los Angeles,81.08999634,15.43999958,74
Los Angeles,44.68999863,15.43999958,74.18681524
Los Angeles,14.64000034,15.43999958,89.19181084
Los Angeles,39.83000183,15.43999958,74
Los Angeles,15.89000034,15.43999958,74
Los Angeles,8.680000305,15.43999958,77.48376594
Los Angeles,34.31999969,15.43999958,74
Los Angeles,23.25,15.43999958,74
Los Angeles,62.75,15.43999958,74
Los Angeles,83,15.43999958,74
Los Angeles,57.93999863,15.43999958,74
Los Angeles,71.81999969,15.43999958,74
Los Angeles,51.70999908,15.43999958,74
Los Angeles,36.02000046,15.43999958,74
Los Angeles,35.04999924,15.43999958,74
Los Angeles,77.33000183,15.43999958,74
Los Angeles,64.73000336,15.43999958,74
Los Angeles,71.80000305,15.43999958,74
Los Angeles,56.88000107,15.43999958,74
Los Angeles,65.34999847,15.43999958,74
Los Angeles,68.29000092,15.43999958,74
Los Angeles,83.69000244,15.43999958,74
Los Angeles,22.22999954,15.43999958,74
Los Angeles,82.76000214,15.43999958,74
Los Angeles,87.26000214,15.43999958,74
Los Angeles,72.91999817,15.43999958,74
Los Angeles,65.87000275,15.43999958,74
Los Angeles,40.00999832,15.43999958,74
Los Angeles,76.88999939,15.43999958,74
Los Angeles,55.65000153,15.43999958,74
Los Angeles,74.19999695,15.43999958,74
Los Angeles,76.20999908,15.43999958,74
Los Angeles,48.77000046,15.43999958,74
Los Angeles,61.54999924,15.43999958,74
Los Angeles,76.73000336,15.43999958,74
Los Angeles,76.76000214,15.43999958,74
Los Angeles,84.87000275,15.43999958,74
Los Angeles,91.73000336,15.43999958,74
Los Angeles,94.22000122,15.43999958,74
Los Angeles,90.06999969,15.43999958,74
Los Angeles,40.41999817,15.43999958,74
Los Angeles,75.72000122,15.43999958,74
Los Angeles,70.88999939,15.43999958,74
Los Angeles,94.54000092,15.43999958,74
Los Angeles,94.80000305,15.43999958,74
Los Angeles,97.62999725,15.43999958,74
Los Angeles,71.01999664,15.43999958,74
Los Angeles,74.40000153,15.43999958,74
Los Angeles,91.62000275,15.43999958,74
Los Angeles,97.48000336,15.43999958,74
Los Angeles,75.66000366,15.43999958,74
Los Angeles,96.05000305,15.43999958,74
Los Angeles,98.52999878,15.43999958,74
Los Angeles,85.34999847,15.43999958,74
Los Angeles,86.12999725,15.43999958,74
Los Angeles,88.72000122,15.43999958,74
Los Angeles,95.06001282,15.43999958,74
Los Angeles,94.08000183,15.43999958,74
Los Angeles,97.12000275,15.43999958,74
Los Angeles,80.51999664,15.43999958,74
Los Angeles,83.44999695,15.43999958,74
Los Angeles,72.13999939,15.43999958,74
Los Angeles,94.52999878,15.43999958,74
Los Angeles,98.50998688,15.43999958,74
Los Angeles,89.05000305,15.43999958,74
Los Angeles,87.12999725,15.43999958,74
Los Angeles,92.20999908,15.43999958,74
Los Angeles,69.51000214,15.43999958,74
Los Angeles,93.95999908,15.43999958,74
Los Angeles,3.25,15.43999958,77.50216948
Los Angeles,41.34999847,15.43999958,74
Los Angeles,25.70999908,15.43999958,78.22928847
Los Angeles,73.07998657,15.43999958,80.19818986
Los Angeles,36.68000031,15.43999958,83.77033548
Los Angeles,72.36000061,15.43999958,74
Los Angeles,45.65999985,15.43999958,86.31139686
Los Angeles,11.10999966,15.43999958,84.74903859
Los Angeles,5.889999866,15.43999958,78
Los Angeles,13.47999954,15.43999958,84.70733977
Los Angeles,11.86999989,15.43999958,77.84195913
Los Angeles,2.140000105,15.43999958,74.06910891
Los Angeles,78.44999695,15.43999958,74
Los Angeles,85.52999878,15.43999958,74
Los Angeles,60.18000031,15.43999958,74
Los Angeles,27.87000084,15.43999958,74
Los Angeles,59.45000076,15.43999958,74
Los Angeles,79.14998627,15.43999958,74
Los Angeles,85,15.43999958,74
Los Angeles,96.15000153,15.43999958,74
Los Angeles,86.47000122,15.43999958,74
Los Angeles,24.27000046,15.43999958,74
Los Angeles,87.06999969,15.43999958,74
Los Angeles,74.59999847,15.43999958,74
Los Angeles,87.75,15.43999958,74
Los Angeles,93.84999847,15.43999958,74
Los Angeles,89.58000183,15.43999958,74
Los Angeles,90.97000122,15.43999958,74
Los Angeles,62.75,15.43999958,74
Los Angeles,91.30000305,15.43999958,74
Los Angeles,68.88999939,15.43999958,74
Los Angeles,50.15000153,15.43999958,74
Los Angeles,43.43999863,15.43999958,74
Los Angeles,41.04999924,15.43999958,74
Los Angeles,66.28999329,15.43999958,74
Los Angeles,35.5,15.43999958,74
Los Angeles,33.68999863,15.43999958,74
Los Angeles,26.04000092,15.43999958,74
Los Angeles,52.47000122,15.43999958,74
Los Angeles,45.22999954,15.43999958,74
Los Angeles,36.15999985,15.43999958,74
Los Angeles,32.65999985,15.43999958,74
Los Angeles,41.27999878,15.43999958,74
Los Angeles,55.02999878,15.43999958,74
Los Angeles,54.74000168,15.43999958,74
Los Angeles,25.80999947,15.43999958,74
Los Angeles,16.5,15.43999958,74
Los Angeles,46.52999878,15.43999958,74
Los Angeles,27.30999947,15.43999958,74
Los Angeles,4.550000191,15.43999958,74
Los Angeles,42.45999908,15.43999958,74
Los Angeles,30.20999908,15.43999958,74
Los Angeles,55.72000122,15.43999958,74
Los Angeles,77.29000092,15.43999958,74
Los Angeles,35.33000183,15.43999958,74
Los Angeles,65.66000366,15.43999958,74
Los Angeles,54.79999924,15.43999958,74
Los Angeles,29.34000015,15.43999958,74
Los Angeles,20.12999916,15.43999958,74
Los Angeles,67.84999847,15.43999958,74
Los Angeles,74.18000031,15.43999958,74
Los Angeles,82.19999695,15.43999958,74
Los Angeles,58.29999924,15.43999958,74
Los Angeles,18.92000008,15.43999958,74
Los Angeles,42.72999954,15.43999958,74
Los Angeles,42.20999908,15.43999958,74
Los Angeles,19.87000084,15.43999958,74
Los Angeles,32.25,15.43999958,74
Los Angeles,37.54000092,15.43999958,74
Los Angeles,63.29999924,15.43999958,74
Los Angeles,75.37999725,15.43999958,74
Los Angeles,67.54000092,15.43999958,74
Los Angeles,82.41999817,15.43999958,74
Los Angeles,87.81999969,15.43999958,74
Los Angeles,70.47000122,15.43999958,74
Los Angeles,91.70999908,15.43999958,74
Los Angeles,66.66999817,15.43999958,74
Los Angeles,85.88999939,15.43999958,74
Los Angeles,81.26999664,15.43999958,74
Los Angeles,77.98999786,15.43999958,74
Los Angeles,72.39998627,15.43999958,74
Los Angeles,74.58000183,15.43999958,74
Los Angeles,71.40000153,15.43999958,74
Los Angeles,78.72000122,15.43999958,74
Los Angeles,74.13999939,15.43999958,74
Los Angeles,61.34999847,15.43999958,74
Los Angeles,71.03000641,15.43999958,74
Los Angeles,74.62000275,15.43999958,74
Los Angeles,73.69999695,15.43999958,74
Los Angeles,58.56999969,15.43999958,74
Los Angeles,76.75,15.43999958,74
Los Angeles,92.90000153,15.43999958,74
Los Angeles,88.15000153,15.43999958,74
Los Angeles,59.93999863,15.43999958,74
Los Angeles,91.12000275,15.43999958,74
Los Angeles,50.54999924,15.43999958,74
Los Angeles,67.72000122,15.43999958,74
Los Angeles,70.27999878,15.43999958,74
Los Angeles,49.79000092,15.43999958,74
Los Angeles,87.16999817,15.43999958,74
Los Angeles,74.19000244,15.43999958,74
Los Angeles,53,15.43999958,74
Los Angeles,80.23999786,15.43999958,74
Los Angeles,85.66999817,15.43999958,74
Los Angeles,87.51999664,15.43999958,74
Los Angeles,79.81999969,15.43999958,74
Los Angeles,98.69999695,15.43999958,74
Los Angeles,74.48999786,15.43999958,74
Los Angeles,65.31999969,15.43999958,74
Los Angeles,55.54999924,15.43999958,74
Los Angeles,77.06001282,15.43999958,74
Los Angeles,53.59000015,15.43999958,74
Los Angeles,79.91000366,15.43999958,74
Los Angeles,75.76999664,15.43999958,74
Los Angeles,67.81999969,15.43999958,74
Los Angeles,71.23000336,15.43999958,74
Los Angeles,53.47000122,15.43999958,74
Los Angeles,55.59999847,15.43999958,74
Los Angeles,23.02000046,15.43999958,73.52302931
Los Angeles,24.69000053,15.43999958,74
Los Angeles,25.80999947,15.43999958,74
Los Angeles,16.96999931,15.43999958,74
Los Angeles,13.18999958,15.43999958,74
Los Angeles,77.95999908,15.43999958,74
Los Angeles,49.61999893,15.43999958,74
Los Angeles,41.43999863,15.43999958,74
Los Angeles,66.06999969,15.43999958,74
Los Angeles,72.09999847,15.43999958,74
Los Angeles,74.55000305,15.43999958,74
Los Angeles,64.91000366,15.43999958,74
Los Angeles,96.88999939,15.43999958,74
Los Angeles,77.25,15.43999958,74
Los Angeles,43.11000061,15.43999958,74
Los Angeles,47.95999908,15.43999958,74
Los Angeles,29.29000092,15.43999958,74
Los Angeles,80.63999939,15.43999958,74
Los Angeles,73.19999695,15.43999958,74
Los Angeles,16.62999916,15.43999958,74
Los Angeles,62.33000183,15.43999958,74
Los Angeles,93.73000336,15.43999958,74
Los Angeles,64.87000275,15.43999958,74
Los Angeles,52.79000092,15.43999958,74
Los Angeles,61.16999817,15.43999958,74
Los Angeles,93.94999695,15.43999958,74
Los Angeles,82.70999908,15.43999958,74
Los Angeles,40.88000107,15.43999958,74
Los Angeles,72.79000092,15.43999958,74
Los Angeles,75.37999725,15.43999958,74
Los Angeles,83.76999664,15.43999958,74
Los Angeles,89.12000275,15.43999958,74
Los Angeles,78.12000275,15.43999958,74
Los Angeles,94.12999725,15.43999958,74
Los Angeles,93.12000275,15.43999958,74
Los Angeles,63.47999954,15.43999958,74
Los Angeles,84.41000366,15.43999958,63.47452072
Los Angeles,75.12999725,15.43999958,57.76410659
Los Angeles,39.74000168,15.43999958,74
Los Angeles,42.52000046,15.43999958,59.26286612
Los Angeles,74.27999878,15.43999958,73.91032884
Los Angeles,60.70999908,15.43999958,27.82192412
Los Angeles,43.56999969,15.43999958,74
Los Angeles,79.30000305,15.43999958,63.3531533
Los Angeles,84.36000061,15.43999958,74
Los Angeles,61.11999893,15.43999958,73.93623566
Los Angeles,84.73000336,15.43999958,74
Los Angeles,73.84999847,15.43999958,74
Los Angeles,50.40000153,15.43999958,74
Los Angeles,69.73999786,15.43999958,74
Los Angeles,12.81999969,15.43999958,74
Los Angeles,63.93999863,15.43999958,74
Los Angeles,72.43000031,15.43999958,74
Los Angeles,32.84999847,15.43999958,74
Los Angeles,77.20999908,15.43999958,74
Los Angeles,36.88999939,15.43999958,74
Los Angeles,45.93000031,15.43999958,74
Los Angeles,15.39000034,15.43999958,74
Los Angeles,68.26000214,15.43999958,74
Los Angeles,54.41999817,15.43999958,74
Los Angeles,69.36000061,15.43999958,60.57465244
Los Angeles,34.50999832,15.43999958,73.08190326
Los Angeles,41.20999908,15.43999958,65.48106564
Los Angeles,52.16999817,15.43999958,74
Los Angeles,43.45000076,15.43999958,41.85083173
Los Angeles,29.46999931,15.43999958,23.28864119
Los Angeles,50.38000107,15.43999958,74
Los Angeles,45.54999924,15.43999958,71.36588273
Los Angeles,93.47000122,15.43999958,53.0450479
Los Angeles,96.93000031,15.43999958,63.53664662
Los Angeles,51.66999817,15.43999958,74
Los Angeles,85.16999817,15.43999958,74
Los Angeles,76.40000153,15.43999958,74
Los Angeles,99.01000214,15.43999958,74
Los Angeles,97.23000336,15.43999958,74
Los Angeles,69.30000305,15.43999958,74
Los Angeles,83.36000061,15.43999958,74
Los Angeles,67.70999908,15.43999958,74
Los Angeles,84.43000031,15.43999958,74
Los Angeles,94.90000153,15.43999958,74
Los Angeles,92.40000153,15.43999958,74
Los Angeles,87.76999664,15.43999958,74
Los Angeles,80.58000183,15.43999958,74
Los Angeles,63.75999832,15.43999958,74
Los Angeles,78.77999878,15.43999958,74
Los Angeles,61.84000015,15.43999958,74
Los Angeles,84,15.43999958,74
Los Angeles,97.88999939,15.43999958,74
Los Angeles,77.69999695,15.43999958,74
Los Angeles,94.40000153,15.43999958,61.37598334
Los Angeles,91.54000092,15.43999958,74
Los Angeles,84.83999634,15.43999958,33.17259361
Los Angeles,86.91999817,15.43999958,22
Los Angeles,96.94000244,15.43999958,22
Los Angeles,91.48999786,15.43999958,22
Los Angeles,78.88999939,15.43999958,28.47662426
Los Angeles,73.87999725,15.43999958,66.29882447
Los Angeles,80.43000031,15.43999958,74
Los Angeles,89.01999664,15.43999958,50.63935483
Los Angeles,80.98000336,15.43999958,74
Los Angeles,85.20999908,15.43999958,74
Los Angeles,84.11000061,15.43999958,74
Los Angeles,88.81999969,15.43999958,47.01210947
Los Angeles,83.05000305,15.43999958,74
Los Angeles,85.30999756,15.43999958,74
Los Angeles,71.47000122,15.43999958,74
Los Angeles,93.27999878,15.43999958,74
Los Angeles,92.5,15.43999958,74
Los Angeles,92.58000183,15.43999958,74
Los Angeles,59.52999878,15.43999958,74
Los Angeles,89.94999695,15.43999958,61.58339762
Los Angeles,89.31999969,15.43999958,22
Los Angeles,86.73000336,15.43999958,48.18063957
Los Angeles,97.55000305,15.43999958,22
Los Angeles,87.93000031,15.43999958,22
Los Angeles,93.37999725,15.43999958,22
Los Angeles,95.99001312,15.43999958,22
Los Angeles,97.01999664,15.43999958,22
Los Angeles,79.88999939,15.43999958,22
Los Angeles,91.75,15.43999958,22
Los Angeles,94.05999756,15.43999958,22
Los Angeles,94.22000122,15.43999958,22
Los Angeles,79.83999634,15.43999958,22
Los Angeles,88.30000305,15.43999958,22
Los Angeles,98.86000061,15.43999958,22
Los Angeles,85.11000061,15.43999958,22
Los Angeles,98.72000122,15.43999958,22
Los Angeles,81.63999939,15.43999958,22
Los Angeles,94.12999725,15.43999958,22
Los Angeles,90.69999695,15.43999958,22
Los Angeles,83.02999878,15.43999958,22
Los Angeles,87.08999634,15.43999958,22
Los Angeles,95.59999847,15.43999958,22
Los Angeles,85.30000305,15.43999958,22
Los Angeles,88.18000031,15.43999958,22
Los Angeles,85.84999847,15.43999958,22
Los Angeles,88.38999939,15.43999958,22
Los Angeles,99.26999664,15.43999958,22
Los Angeles,81.29000092,15.43999958,22
Los Angeles,81.26999664,15.43999958,22
Los Angeles,79.51999664,15.43999958,22
Los Angeles,93.91000366,15.43999958,22
Los Angeles,91.54000092,15.43999958,22
Los Angeles,70.48000336,15.43999958,22
Los Angeles,85.87999725,15.43999958,22
Los Angeles,87.29000092,15.43999958,22
Los Angeles,82.94000244,15.43999958,22
Los Angeles,84.23999786,15.43999958,22
Los Angeles,87.65000153,15.43999958,22
Los Angeles,81.06999969,15.43999958,22
Los Angeles,95.30000305,15.43999958,22
Los Angeles,97.30999756,15.43999958,22
Los Angeles,99.45999908,15.43999958,22
Los Angeles,97.98999786,15.43999958,22
Los Angeles,97.18000031,15.43999958,22
Los Angeles,93.05000305,15.43999958,22
Los Angeles,78.62000275,15.43999958,22
Los Angeles,92.07998657,15.43999958,22
Los Angeles,99.25,15.43999958,22
Los Angeles,91.66999817,15.43999958,22
Los Angeles,94.76999664,15.43999958,22
Los Angeles,79.32998657,15.43999958,22
Los Angeles,67.25,15.43999958,22
Los Angeles,87.69999695,15.43999958,22
Los Angeles,87.83999634,15.43999958,22
Los Angeles,76.90000153,15.43999958,22
Los Angeles,73.90000153,15.43999958,22
Los Angeles,84.27999878,15.43999958,22
Los Angeles,88.80000305,15.43999958,22
Los Angeles,94.41000366,15.43999958,22
Los Angeles,83.45999908,15.43999958,22
Los Angeles,94.91999817,15.43999958,22
Los Angeles,87.94999695,15.43999958,22
Los Angeles,81.41999817,15.43999958,22
Los Angeles,94.08000183,15.43999958,22
Los Angeles,89.18000031,15.43999958,22
Los Angeles,83.79000092,15.43999958,22
Los Angeles,94.55999756,15.43999958,22
Los Angeles,82.04000092,15.43999958,22
Los Angeles,89.40000153,15.43999958,22
Los Angeles,86.79000092,15.43999958,22
Los Angeles,88.30999756,15.43999958,22
Los Angeles,84.98000336,15.43999958,22
Los Angeles,81.76999664,15.43999958,22
Los Angeles,89.31001282,15.43999958,22
Los Angeles,85.16999817,15.43999958,22
Los Angeles,86.86000061,15.43999958,22
Los Angeles,80.31999969,15.43999958,22
Los Angeles,72.25,15.43999958,22
Los Angeles,93.29000092,15.43999958,22
Los Angeles,80.51999664,15.43999958,22
Los Angeles,85.37999725,15.43999958,22
Los Angeles,87.30000305,15.43999958,22
Los Angeles,74.93000031,15.43999958,22
Los Angeles,81.25,15.43999958,22
Los Angeles,90.62000275,15.43999958,22
Los Angeles,84.95999908,15.43999958,22
Los Angeles,81.52999878,15.43999958,22
Los Angeles,98.05000305,15.43999958,22
Los Angeles,99.16999817,15.43999958,22
Los Angeles,95.37999725,15.43999958,22
Los Angeles,70.36000061,15.43999958,22
Los Angeles,93.76000214,15.43999958,22
Los Angeles,86.91999817,15.43999958,22
Los Angeles,98.58000183,15.43999958,22
Los Angeles,99.58000183,15.43999958,22
Los Angeles,96.41999817,15.43999958,22
Los Angeles,72.86000061,15.43999958,22
Los Angeles,94.36000061,15.43999958,22
Los Angeles,91.25,15.43999958,22
Los Angeles,85.08999634,15.43999958,22
Los Angeles,97.80999756,15.43999958,22
Los Angeles,90.90000153,15.43999958,22
Los Angeles,86.29000092,15.43999958,22
Los Angeles,97.55000305,15.43999958,22
Los Angeles,69.62000275,15.43999958,22
Los Angeles,92.33999634,15.43999958,22
Los Angeles,98.58999634,15.43999958,22
Los Angeles,97.37999725,15.43999958,22
Los Angeles,96.18000031,15.43999958,22
Los Angeles,87.51000214,15.43999958,22
Los Angeles,82.68000031,15.43999958,22
Los Angeles,90.87999725,15.43999958,22
Los Angeles,83.87999725,15.43999958,22
Los Angeles,93.40000153,15.43999958,22
Los Angeles,90.12999725,15.43999958,22
Los Angeles,75.34999847,15.43999958,22
Los Angeles,96.68000031,15.43999958,22
Los Angeles,98.43998718,15.43999958,22
Los Angeles,90.93000031,15.43999958,22
Los Angeles,95.55000305,15.43999958,22
Los Angeles,86.06999969,15.43999958,22
Los Angeles,94.80999756,15.43999958,22
Los Angeles,97.47000122,15.43999958,22
Los Angeles,95.94000244,15.43999958,22
Los Angeles,95.37000275,15.43999958,22
Los Angeles,90.5,15.43999958,22
Los Angeles,93.91999817,15.43999958,22
Los Angeles,87.83999634,15.43999958,22
Los Angeles,90.90000153,15.43999958,22
Los Angeles,96.41999817,15.43999958,22
Los Angeles,88.90000153,15.43999958,22
Los Angeles,95.56999969,15.43999958,22
Los Angeles,41.06999969,15.43999958,22
Los Angeles,80.54000092,15.43999958,22
Los Angeles,79.91999817,15.43999958,22
Los Angeles,77.15000153,15.43999958,22
Los Angeles,53.06000137,15.43999958,22
Los Angeles,63.45000076,15.43999958,22
Los Angeles,96.70999908,15.43999958,22
Los Angeles,62.68000031,15.43999958,22
Los Angeles,87.41000366,15.43999958,22
Los Angeles,81.98000336,15.43999958,22
Los Angeles,62.20000076,15.43999958,22
Los Angeles,33.15999985,15.43999958,22
Los Angeles,85.75,15.43999958,22
Los Angeles,53.20999908,15.43999958,22
Los Angeles,39.45999908,15.43999958,22
Los Angeles,75.31999969,15.43999958,22
Los Angeles,39.25999832,15.43999958,22
Los Angeles,58.68999863,15.43999958,22
Los Angeles,71.24001312,15.43999958,22
Los Angeles,49.38000107,15.43999958,22
Los Angeles,44.49000168,15.43999958,22
Los Angeles,78.98000336,15.43999958,22
Los Angeles,86.12999725,15.43999958,22
Los Angeles,75.27999878,15.43999958,22
Los Angeles,70.52999878,15.43999958,22
Los Angeles,49.90000153,15.43999958,22
Los Angeles,59.33000183,15.43999958,22
Los Angeles,75.34999847,15.43999958,22
Los Angeles,80.69000244,15.43999958,22
Los Angeles,71.87999725,15.43999958,22
Los Angeles,28.85000038,15.43999958,22
Los Angeles,72.22000122,15.43999958,22
Los Angeles,52.15999985,15.43999958,22
Los Angeles,72.69999695,15.43999958,22
Los Angeles,53.81999969,15.43999958,22
Los Angeles,63.88000107,15.43999958,22
Los Angeles,91.36000061,15.43999958,22
Los Angeles,74.18000031,15.43999958,22
Los Angeles,47.93000031,15.43999958,22
Los Angeles,69.05000305,15.43999958,22
Los Angeles,94.68000031,15.43999958,22
Los Angeles,88.91000366,15.43999958,22
Los Angeles,86.37000275,15.43999958,22
Los Angeles,59.22999954,15.43999958,22
Los Angeles,73.33999634,15.43999958,22
Los Angeles,87.36000061,15.43999958,22
Los Angeles,89.56001282,15.43999958,22
Los Angeles,85.91999817,15.43999958,22
Los Angeles,74.36000061,15.43999958,22
Los Angeles,63.49000168,15.43999958,22
Los Angeles,71.49001312,15.43999958,22
Los Angeles,47.09000015,15.43999958,22
Los Angeles,76.08000183,15.43999958,22
Los Angeles,67.02999878,15.43999958,22
Los Angeles,72.98000336,15.43999958,22
Los Angeles,83.09999847,15.43999958,22
Los Angeles,91.05000305,15.43999958,22
Los Angeles,87.80000305,15.43999958,22
Los Angeles,83.36000061,15.43999958,22
Los Angeles,65.80000305,15.43999958,22
Los Angeles,66.90000153,15.43999958,22
Los Angeles,73.37999725,15.43999958,22
Los Angeles,87.41000366,15.43999958,22
Los Angeles,78.55000305,15.43999958,22
Los Angeles,74.13999939,15.43999958,22
Los Angeles,90.48000336,15.43999958,22
Los Angeles,44.13999939,15.43999958,22
Los Angeles,85.76999664,15.43999958,22
Los Angeles,47,15.43999958,22
Los Angeles,62.13000107,15.43999958,22
Los Angeles,71.80999756,15.43999958,22
Los Angeles,78.05000305,15.43999958,22
Los Angeles,84.73999786,15.43999958,22
Los Angeles,80.15000153,15.43999958,22
Los Angeles,90.58000183,15.43999958,22
Los Angeles,96.87000275,15.43999958,22
Los Angeles,91.72000122,15.43999958,22
Los Angeles,75.73999786,15.43999958,22
Los Angeles,87.51000214,15.43999958,22
Los Angeles,94.86000061,15.43999958,22
Los Angeles,96.25,15.43999958,22
Los Angeles,83.02999878,15.43999958,22
Los Angeles,91.69999695,15.43999958,22
Los Angeles,51.22000122,15.43999958,22
Los Angeles,96.58000183,15.43999958,22
Los Angeles,95.33000183,15.43999958,22
Los Angeles,98.66999817,15.43999958,22
Los Angeles,84.08000183,15.43999958,22
Los Angeles,77.10001373,15.43999958,22
Los Angeles,91.31999969,15.43999958,22
Los Angeles,93.05000305,15.43999958,22
Los Angeles,72.88999939,15.43999958,22
Los Angeles,88.16999817,15.43999958,22
Los Angeles,97.59999847,15.43999958,22
Los Angeles,87.73999786,15.43999958,22
Los Angeles,89.02999878,15.43999958,22
Los Angeles,90.87000275,15.43999958,22
Los Angeles,30.85000038,15.43999958,22
Los Angeles,43.09000015,15.43999958,22
Los Angeles,41.06999969,15.43999958,22
Los Angeles,63.59999847,15.43999958,22
Los Angeles,31.89999962,15.43999958,22
Los Angeles,25.06999969,15.43999958,22
Los Angeles,43.08000183,15.43999958,22
Los Angeles,31.23999977,15.43999958,20.92714722
Los Angeles,31.13999939,15.43999958,22.7668459
Los Angeles,70.62000275,15.43999958,22
Los Angeles,38.09999847,15.43999958,22
Los Angeles,78.19000244,15.43999958,22
Los Angeles,65.26999664,15.43999958,22
Los Angeles,72.84999847,15.43999958,22
Los Angeles,84.41000366,15.43999958,22
Los Angeles,87.63999939,15.43999958,22
Los Angeles,89.27999878,15.43999958,22
Los Angeles,50.41999817,15.43999958,22
Los Angeles,72.61000061,15.43999958,22
Los Angeles,89.42001343,15.43999958,22
Los Angeles,62.38000107,15.43999958,23.43351149
Los Angeles,18.87999916,15.43999958,22.54380742
Los Angeles,91.5,15.43999958,22
Los Angeles,79.70999908,15.43999958,22.97129451
Los Angeles,83.41000366,15.43999958,22.42987014
Los Angeles,51.27000046,15.43999958,22
Los Angeles,21.61000061,15.43999958,22
Los Angeles,31.14999962,15.43999958,22
Los Angeles,82.65000153,15.43999958,22
Los Angeles,83.91999817,15.43999958,22
Los Angeles,95.12000275,15.43999958,22
Los Angeles,90.19000244,15.43999958,22
Los Angeles,79.37999725,15.43999958,22
Los Angeles,96.69999695,15.43999958,22
Los Angeles,93.83999634,15.43999958,22
Los Angeles,62.65999985,15.43999958,22
Los Angeles,79.14998627,15.43999958,22
Los Angeles,88.58000183,15.43999958,22
Los Angeles,70.81001282,15.43999958,22
Los Angeles,95.05000305,15.43999958,22
Los Angeles,88.33999634,15.43999958,22
Los Angeles,81.87999725,15.43999958,22
Los Angeles,93.30000305,15.43999958,22
Los Angeles,81,15.43999958,22
Los Angeles,96.19999695,15.43999958,22
Los Angeles,76.65000153,15.43999958,22
Los Angeles,35.65999985,15.43999958,22
Los Angeles,24.75,15.43999958,22
Los Angeles,30.68000031,15.43999958,22
Los Angeles,28.46999931,15.43999958,22
Los Angeles,13.77000046,15.43999958,22
Los Angeles,6.25,15.43999958,22
Los Angeles,16.37999916,15.43999958,22
Los Angeles,48.56000137,15.43999958,22
Los Angeles,45.20000076,15.43999958,22
Los Angeles,25.65999985,15.43999958,22
Los Angeles,53.41999817,15.43999958,22
Los Angeles,90.55999756,15.43999958,22
Los Angeles,51.75999832,15.43999958,22
